Type	Local Number	Message	Field 1	Value 1	Units 1	Field 2	Value 2	Units 2	Field 3	Value 3	Units 3	Field 4	Value 4	Units 4	Field 5	Value 5	Units 5	Field 6	Value 6	Units 6	Field 7	Value 7	Units 7	Field 8	Value 8	Units 8	Field 9	Value 9	Units 9	Field 10	Value 10	Units 10	Field 11	Value 11	Units 11	Field 12	Value 12	Units 12	Field 13	Value 13	Units 13	Field 14	Value 14	Units 14	Field 15	Value 15	Units 15	Field 16	Value 16	Units 16	Field 17	Value 17	Units 17	Field 18	Value 18	Units 18
Data	0	record	timestamp	1068981971	s	speed	0.593	m/s	activity_type	5		cadence	29	rpm	heart_rate	132	bpm	enhanced_speed	0.593	m/s																																				
Data	0	record	timestamp	1068981972	s	speed	0.593	m/s	activity_type	5		cadence	29	rpm	heart_rate	132	bpm	enhanced_speed	0.593	m/s																																				
Data	0	record	timestamp	1068981973	s	speed	0.593	m/s	activity_type	5		cadence	29	rpm	heart_rate	132	bpm	enhanced_speed	0.593	m/s																																				
Data	0	record	timestamp	1068981974	s	speed	0.593	m/s	activity_type	5		cadence	29	rpm	heart_rate	132	bpm	enhanced_speed	0.593	m/s																																				
Data	0	record	timestamp	1068981975	s	speed	0.593	m/s	activity_type	5		cadence	29	rpm	heart_rate	131	bpm	enhanced_speed	0.593	m/s																																				
Data	0	record	timestamp	1068981976	s	speed	0.593	m/s	activity_type	5		cadence	29	rpm	heart_rate	131	bpm	enhanced_speed	0.593	m/s																																				
Data	0	record	timestamp	1068981977	s	speed	0.593	m/s	activity_type	5		cadence	29	rpm	heart_rate	130	bpm	enhanced_speed	0.593	m/s																																				
Data	0	record	timestamp	1068981978	s	speed	0.593	m/s	activity_type	5		cadence	29	rpm	heart_rate	130	bpm	enhanced_speed	0.593	m/s																																				
Data	0	record	timestamp	1068981979	s	speed	0.593	m/s	activity_type	5		cadence	29	rpm	heart_rate	130	bpm	enhanced_speed	0.593	m/s																																				
Data	0	record	timestamp	1068981980	s	speed	0.593	m/s	activity_type	5		cadence	29	rpm	heart_rate	130	bpm	enhanced_speed	0.593	m/s																																				
Data	0	record	timestamp	1068981981	s	speed	0.593	m/s	activity_type	5		cadence	29	rpm	heart_rate	130	bpm	enhanced_speed	0.593	m/s																																				
Data	0	record	timestamp	1068981982	s	speed	0.593	m/s	activity_type	5		cadence	29	rpm	heart_rate	130	bpm	enhanced_speed	0.593	m/s																																				
Data	0	record	timestamp	1068981983	s	speed	0.593	m/s	activity_type	5		cadence	29	rpm	heart_rate	130	bpm	enhanced_speed	0.593	m/s																																				
Data	0	record	timestamp	1068981984	s	speed	0.593	m/s	activity_type	5		cadence	29	rpm	heart_rate	131	bpm	enhanced_speed	0.593	m/s																																				
Data	0	record	timestamp	1068981985	s	speed	0.593	m/s	activity_type	5		cadence	29	rpm	heart_rate	132	bpm	enhanced_speed	0.593	m/s																																				
Data	0	record	timestamp	1068981986	s	speed	0.593	m/s	activity_type	5		cadence	29	rpm	heart_rate	133	bpm	enhanced_speed	0.593	m/s																																				
Data	0	record	timestamp	1068981987	s	speed	0.593	m/s	activity_type	5		cadence	29	rpm	heart_rate	133	bpm	enhanced_speed	0.593	m/s																																				
Data	0	record	timestamp	1068981988	s	speed	0.593	m/s	activity_type	5		cadence	29	rpm	heart_rate	133	bpm	enhanced_speed	0.593	m/s																																				
Data	0	record	timestamp	1068981989	s	speed	0.593	m/s	activity_type	5		cadence	29	rpm	heart_rate	133	bpm	enhanced_speed	0.593	m/s																																				
Data	0	record	timestamp	1068981990	s	speed	0.593	m/s	activity_type	5		cadence	29	rpm	heart_rate	133	bpm	enhanced_speed	0.593	m/s																																				
Data	0	record	timestamp	1068981991	s	speed	0.593	m/s	activity_type	5		cadence	29	rpm	heart_rate	133	bpm	enhanced_speed	0.593	m/s																																				
Data	0	record	timestamp	1068981992	s	speed	0.593	m/s	activity_type	5		cadence	29	rpm	heart_rate	133	bpm	enhanced_speed	0.593	m/s																																				
Data	0	record	timestamp	1068981993	s	speed	0.593	m/s	activity_type	5		cadence	29	rpm	heart_rate	133	bpm	enhanced_speed	0.593	m/s																																				
Data	0	record	timestamp	1068981994	s	speed	0.593	m/s	activity_type	5		cadence	29	rpm	heart_rate	133	bpm	enhanced_speed	0.593	m/s																																				
Data	0	record	timestamp	1068981995	s	speed	0.593	m/s	activity_type	5		cadence	29	rpm	heart_rate	133	bpm	enhanced_speed	0.593	m/s																																				
Data	0	record	timestamp	1068981996	s	speed	0.593	m/s	activity_type	5		cadence	29	rpm	heart_rate	133	bpm	enhanced_speed	0.593	m/s																																				
Data	0	record	timestamp	1068981997	s	speed	0.593	m/s	activity_type	5		cadence	29	rpm	heart_rate	133	bpm	enhanced_speed	0.593	m/s																																				
Data	0	record	timestamp	1068981998	s	speed	0.593	m/s	activity_type	5		cadence	29	rpm	heart_rate	133	bpm	enhanced_speed	0.593	m/s																																				
Data	0	record	timestamp	1068981999	s	speed	0.593	m/s	activity_type	5		cadence	29	rpm	heart_rate	133	bpm	enhanced_speed	0.593	m/s																																				
Data	0	record	timestamp	1068982000	s	speed	0.593	m/s	activity_type	5		cadence	29	rpm	heart_rate	133	bpm	enhanced_speed	0.593	m/s																																				
Data	0	record	timestamp	1068982001	s	speed	0.593	m/s	activity_type	5		cadence	29	rpm	heart_rate	133	bpm	enhanced_speed	0.593	m/s																																				
Data	0	record	timestamp	1068982002	s	speed	0.593	m/s	activity_type	5		cadence	29	rpm	heart_rate	133	bpm	enhanced_speed	0.593	m/s																																				
Data	0	record	timestamp	1068982003	s	speed	0.593	m/s	activity_type	5		cadence	29	rpm	heart_rate	132	bpm	enhanced_speed	0.593	m/s																																				
Data	0	record	timestamp	1068982004	s	distance	700	m	speed	0.593	m/s	activity_type	5		cadence	29	rpm	heart_rate	133	bpm	enhanced_speed	0.593	m/s																																	
Data	0	record	timestamp	1068982005	s	speed	0.572	m/s	activity_type	5		cadence	29	rpm	heart_rate	133	bpm	enhanced_speed	0.572	m/s																																				
Data	0	record	timestamp	1068982006	s	speed	0.572	m/s	activity_type	5		cadence	29	rpm	heart_rate	133	bpm	enhanced_speed	0.572	m/s																																				
Data	0	record	timestamp	1068982007	s	speed	0.572	m/s	activity_type	5		cadence	29	rpm	heart_rate	134	bpm	enhanced_speed	0.572	m/s																																				
Data	0	record	timestamp	1068982008	s	speed	0.572	m/s	activity_type	5		cadence	29	rpm	heart_rate	134	bpm	enhanced_speed	0.572	m/s																																				
Data	0	record	timestamp	1068982009	s	speed	0.572	m/s	activity_type	5		cadence	29	rpm	heart_rate	135	bpm	enhanced_speed	0.572	m/s																																				
Data	0	record	timestamp	1068982010	s	speed	0.572	m/s	activity_type	5		cadence	29	rpm	heart_rate	135	bpm	enhanced_speed	0.572	m/s																																				
Data	0	record	timestamp	1068982011	s	speed	0.572	m/s	activity_type	5		cadence	29	rpm	heart_rate	136	bpm	enhanced_speed	0.572	m/s																																				
Data	0	record	timestamp	1068982012	s	speed	0.572	m/s	activity_type	5		cadence	29	rpm	heart_rate	136	bpm	enhanced_speed	0.572	m/s																																				
Data	0	record	timestamp	1068982013	s	speed	0.572	m/s	activity_type	5		cadence	29	rpm	heart_rate	136	bpm	enhanced_speed	0.572	m/s																																				
Data	0	record	timestamp	1068982014	s	speed	0.572	m/s	activity_type	5		cadence	29	rpm	heart_rate	136	bpm	enhanced_speed	0.572	m/s																																				
Data	0	record	timestamp	1068982015	s	speed	0.572	m/s	activity_type	5		cadence	29	rpm	heart_rate	137	bpm	enhanced_speed	0.572	m/s																																				
Data	0	record	timestamp	1068982016	s	speed	0.572	m/s	activity_type	5		cadence	29	rpm	heart_rate	137	bpm	enhanced_speed	0.572	m/s																																				
Data	0	record	timestamp	1068982017	s	speed	0.572	m/s	activity_type	5		cadence	29	rpm	heart_rate	138	bpm	enhanced_speed	0.572	m/s																																				
Data	0	record	timestamp	1068982018	s	speed	0.572	m/s	activity_type	5		cadence	29	rpm	heart_rate	138	bpm	enhanced_speed	0.572	m/s																																				
Data	0	record	timestamp	1068982019	s	speed	0.572	m/s	activity_type	5		cadence	29	rpm	heart_rate	138	bpm	enhanced_speed	0.572	m/s																																				
Data	0	record	timestamp	1068982020	s	speed	0.572	m/s	activity_type	5		cadence	29	rpm	heart_rate	138	bpm	enhanced_speed	0.572	m/s																																				
Data	0	record	timestamp	1068982021	s	speed	0.572	m/s	activity_type	5		cadence	29	rpm	heart_rate	138	bpm	enhanced_speed	0.572	m/s																																				
Data	0	record	timestamp	1068982022	s	speed	0.572	m/s	activity_type	5		cadence	29	rpm	heart_rate	138	bpm	enhanced_speed	0.572	m/s																																				
Data	0	record	timestamp	1068982023	s	speed	0.572	m/s	activity_type	5		cadence	29	rpm	heart_rate	138	bpm	enhanced_speed	0.572	m/s																																				
Data	0	record	timestamp	1068982024	s	speed	0.572	m/s	activity_type	5		cadence	29	rpm	heart_rate	137	bpm	enhanced_speed	0.572	m/s																																				
Data	0	record	timestamp	1068982025	s	speed	0.572	m/s	activity_type	5		cadence	29	rpm	heart_rate	136	bpm	enhanced_speed	0.572	m/s																																				
Data	0	record	timestamp	1068982026	s	speed	0.572	m/s	activity_type	5		cadence	29	rpm	heart_rate	135	bpm	enhanced_speed	0.572	m/s																																				
Data	0	record	timestamp	1068982027	s	speed	0.572	m/s	activity_type	5		cadence	29	rpm	heart_rate	135	bpm	enhanced_speed	0.572	m/s																																				
Data	0	record	timestamp	1068982028	s	speed	0.572	m/s	activity_type	5		cadence	29	rpm	heart_rate	135	bpm	enhanced_speed	0.572	m/s																																				
Data	0	record	timestamp	1068982029	s	speed	0.572	m/s	activity_type	5		cadence	29	rpm	heart_rate	135	bpm	enhanced_speed	0.572	m/s																																				
Data	0	record	timestamp	1068982030	s	speed	0.572	m/s	activity_type	5		cadence	29	rpm	heart_rate	135	bpm	enhanced_speed	0.572	m/s																																				
Data	0	record	timestamp	1068982031	s	speed	0.572	m/s	activity_type	5		cadence	29	rpm	heart_rate	135	bpm	enhanced_speed	0.572	m/s																																				
Data	0	record	timestamp	1068982032	s	speed	0.572	m/s	activity_type	5		cadence	29	rpm	heart_rate	135	bpm	enhanced_speed	0.572	m/s																																				
Data	0	record	timestamp	1068982033	s	speed	0.572	m/s	activity_type	5		cadence	29	rpm	heart_rate	135	bpm	enhanced_speed	0.572	m/s																																				
Data	0	record	timestamp	1068982034	s	speed	0.572	m/s	activity_type	5		cadence	29	rpm	heart_rate	135	bpm	enhanced_speed	0.572	m/s																																				
Data	0	record	timestamp	1068982035	s	speed	0.572	m/s	activity_type	5		cadence	29	rpm	heart_rate	135	bpm	enhanced_speed	0.572	m/s																																				
Data	0	record	timestamp	1068982036	s	speed	0.572	m/s	activity_type	5		cadence	29	rpm	heart_rate	135	bpm	enhanced_speed	0.572	m/s																																				
Data	0	record	timestamp	1068982037	s	speed	0.572	m/s	activity_type	5		cadence	29	rpm	heart_rate	135	bpm	enhanced_speed	0.572	m/s																																				
Data	0	record	timestamp	1068982038	s	speed	0.572	m/s	activity_type	5		cadence	29	rpm	heart_rate	135	bpm	enhanced_speed	0.572	m/s																																				
Data	0	record	timestamp	1068982039	s	speed	0.572	m/s	activity_type	5		cadence	29	rpm	heart_rate	134	bpm	enhanced_speed	0.572	m/s																																				
Data	0	record	timestamp	1068982040	s	speed	0.572	m/s	activity_type	5		cadence	29	rpm	heart_rate	134	bpm	enhanced_speed	0.572	m/s																																				
Data	0	record	timestamp	1068982041	s	speed	0.572	m/s	activity_type	5		cadence	29	rpm	heart_rate	133	bpm	enhanced_speed	0.572	m/s																																				
Data	0	record	timestamp	1068982042	s	speed	0.572	m/s	activity_type	5		cadence	29	rpm	heart_rate	133	bpm	enhanced_speed	0.572	m/s																																				
Data	0	record	timestamp	1068982043	s	speed	0.572	m/s	activity_type	5		cadence	29	rpm	heart_rate	133	bpm	enhanced_speed	0.572	m/s																																				
Data	0	record	timestamp	1068982044	s	speed	0.572	m/s	activity_type	5		cadence	29	rpm	heart_rate	133	bpm	enhanced_speed	0.572	m/s																																				
Data	0	record	timestamp	1068982045	s	speed	0.572	m/s	activity_type	5		cadence	29	rpm	heart_rate	133	bpm	enhanced_speed	0.572	m/s																																				
Data	0	record	timestamp	1068982046	s	speed	0.572	m/s	activity_type	5		cadence	29	rpm	heart_rate	133	bpm	enhanced_speed	0.572	m/s																																				
Data	0	record	timestamp	1068982047	s	distance	725	m	speed	0.572	m/s	activity_type	5		cadence	29	rpm	heart_rate	133	bpm	enhanced_speed	0.572	m/s																																	
Data	0	record	timestamp	1068982048	s	speed	0.615	m/s	activity_type	5		cadence	28	rpm	heart_rate	133	bpm	enhanced_speed	0.615	m/s																																				
Data	0	record	timestamp	1068982049	s	speed	0.615	m/s	activity_type	5		cadence	28	rpm	heart_rate	134	bpm	enhanced_speed	0.615	m/s																																				
Data	0	record	timestamp	1068982050	s	speed	0.615	m/s	activity_type	5		cadence	28	rpm	heart_rate	134	bpm	enhanced_speed	0.615	m/s																																				
Data	0	record	timestamp	1068982051	s	speed	0.615	m/s	activity_type	5		cadence	28	rpm	heart_rate	136	bpm	enhanced_speed	0.615	m/s																																				
